WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"MULTIPOLYGON (((15.2964161 -4.335464,15.2965046 -4.334453,15.2966468 -4.3329084,15.2966548 -4.3324484,15.2966477 -4.3314558,15.2974717 -4.3314986,15.2977411 -4.3320994,15.2980402 -4.3331211,15.2985128 -4.334717,15.2964161 -4.335464)))"	multipolygons	-4.33378705	15.2974016597339		"23465935"	university	Université protestante du Congo																						
"MULTIPOLYGON (((15.2892196 -4.3180677,15.2897524 -4.3179653,15.2923032 -4.3169766,15.2930586 -4.3182686,15.2929317 -4.3182599,15.2929451 -4.3184659,15.2926286 -4.3184739,15.2926554 -4.3189152,15.2924924 -4.3189341,15.2922208 -4.3189581,15.2893376 -4.3192232,15.289282 -4.3186788,15.2883559 -4.3187654,15.2883022 -4.3182332,15.2892196 -4.3180677)))"	multipolygons	-4.31815045	15.2908752103289		"37563006"	school	Lycée Prince de Liège																						"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue de la Gombe"",""name:de""=>""Gymnasium Prinz von Lüttich"",""name:nl""=>""Lyceum Prins van Luik"",""phone""=>""+243 821 366 800"",""short_name""=>""L.P.L. Kinshasa"",""website""=>""https://www.facebook.com/lyceeprincedeliegepageofficielle/"""
"MULTIPOLYGON (((15.3068458 -4.4165368,15.306425 -4.4168097,15.3063538 -4.4167006,15.3066321 -4.4165201,15.3065553 -4.4164024,15.3062758 -4.4165836,15.3062054 -4.4164756,15.3064851 -4.4162942,15.3064087 -4.4161771,15.3061361 -4.416354,15.3060334 -4.4161966,15.3070718 -4.4155231,15.3071739 -4.4156797,15.3069091 -4.4158514,15.3069856 -4.4159685,15.3072631 -4.4157885,15.3073337 -4.4158967,15.3070558 -4.416077,15.3071333 -4.4161958,15.3074022 -4.4160214,15.3074707 -4.4161264,15.3070567 -4.4163949,15.3069889 -4.416291,15.3070476 -4.4162529,15.3069666 -4.4161287,15.306907 -4.4161674,15.3068426 -4.4160687,15.3068992 -4.416032,15.3068201 -4.4159108,15.3064945 -4.4161219,15.3065699 -4.4162374,15.3066258 -4.4162012,15.3066978 -4.4163115,15.3066433 -4.4163469,15.3067195 -4.4164638,15.3067748 -4.4164279,15.3068458 -4.4165368)))"	multipolygons	-4.41614805	15.3063099126532		"48525942"	university	Faculté de Médecine																						"""building""=>""yes"",""operator""=>""Université de Kinshasa"""
"MULTIPOLYGON (((15.3075785 -4.4182919,15.3074707 -4.4183782,15.3073848 -4.4182498,15.3075844 -4.4181426,15.3076495 -4.4182351,15.3076285 -4.4182519,15.3076766 -4.4183261,15.3077269 -4.4182937,15.3083026 -4.4191808,15.3081792 -4.4192604,15.3081149 -4.4191614,15.3078626 -4.4193242,15.307777 -4.4191923,15.3080299 -4.4190291,15.3079378 -4.4188872,15.307684 -4.419051,15.3075944 -4.418913,15.3078492 -4.4187486,15.3077559 -4.4186049,15.3075045 -4.4187671,15.3074192 -4.4186355,15.3076678 -4.4184751,15.3076023 -4.4183742,15.3076232 -4.4183607,15.3075785 -4.4182919)))"	multipolygons	-4.41869205	15.307898950221		"48526051"	university	Faculté Polytechnique																						"""building""=>""yes"""
"MULTIPOLYGON (((15.3088421 -4.4179074,15.3089132 -4.4178616,15.3090111 -4.4180129,15.3089403 -4.4180584,15.3089441 -4.4180642,15.3090315 -4.418008,15.309102 -4.418117,15.3090149 -4.418173,15.309022 -4.4181839,15.3090924 -4.4181386,15.3091861 -4.4182834,15.3091161 -4.4183285,15.3091228 -4.4183389,15.3092095 -4.4182832,15.3092803 -4.4183927,15.3090638 -4.418532,15.309134 -4.4186405,15.3090243 -4.418711,15.3090096 -4.4186883,15.3088546 -4.418788,15.3087821 -4.4186759,15.3089401 -4.4185743,15.3089262 -4.4185526,15.3088334 -4.4184094,15.3086758 -4.4185108,15.3086117 -4.4184116,15.3087708 -4.4183092,15.3087529 -4.4182789,15.3086592 -4.4181366,15.3085038 -4.4182365,15.3084312 -4.4181243,15.3085831 -4.4180267,15.3085658 -4.4180007,15.3084643 -4.4178431,15.3084869 -4.4178286,15.3084757 -4.4178113,15.3083554 -4.4178886,15.3082913 -4.4177896,15.3084983 -4.4176565,15.3085651 -4.4177597,15.3085298 -4.4177824,15.3085399 -4.4177982,15.3085718 -4.4177777,15.3086345 -4.4178747,15.3088505 -4.4177358,15.3089217 -4.4178459,15.3088374 -4.4179001,15.3088421 -4.4179074)))"	multipolygons	-4.4182102	15.3089231977836		"48526054"	university	Faculté des Sciences																						
"MULTIPOLYGON (((15.3042981 -4.4122116,15.3038354 -4.412511,15.3038565 -4.4125435,15.3037912 -4.4125857,15.3037704 -4.4125538,15.3036043 -4.4126613,15.3035362 -4.4125567,15.3036907 -4.4124568,15.3036348 -4.4123709,15.3036223 -4.412379,15.3035511 -4.4122697,15.3037989 -4.4121094,15.3038838 -4.4122397,15.3037302 -4.4123391,15.3037703 -4.4124006,15.3042283 -4.4121043,15.3042981 -4.4122116)))"	multipolygons	-4.4123898	15.3039048496511		"48526375"	university	Ecole de santé publique																						"""building""=>""yes"",""operator""=>""Université de Kinshasa"""
"MULTIPOLYGON (((15.3043105 -4.4119821,15.3042436 -4.4120258,15.3041596 -4.4118979,15.3040529 -4.4119676,15.3040382 -4.4119451,15.3037339 -4.4121439,15.3036589 -4.4120298,15.3040334 -4.4117851,15.30408 -4.411856,15.3041833 -4.4117885,15.3043105 -4.4119821)))"	multipolygons	-4.41195635	15.3038961455108		"48526376"	university	Ecole de santé publique																						"""building""=>""yes"",""operator""=>""Université de Kinshasa"""
"MULTIPOLYGON (((15.2602513 -4.4043846,15.2601011 -4.4053046,15.2596183 -4.4053581,15.2590819 -4.4055078,15.2583094 -4.4058822,15.2572044 -4.4064171,15.2569576 -4.4065348,15.2567859 -4.4065562,15.256625 -4.4065134,15.2564962 -4.4064064,15.2563568 -4.4061711,15.2563353 -4.4059892,15.2566357 -4.4058608,15.2566357 -4.4055613,15.2563139 -4.4054544,15.2563246 -4.4049302,15.2563675 -4.4046521,15.256507 -4.4041814,15.2567108 -4.4035396,15.25714 -4.4019992,15.2590175 -4.4025768,15.2588244 -4.4031973,15.2598115 -4.4035717,15.2596505 -4.4041707,15.2602513 -4.4043846)))"	multipolygons	-4.404283	15.2582214080617		"48527190"	university																							
"MULTIPOLYGON (((15.2917087 -4.3162276,15.2912152 -4.3167197,15.2907002 -4.3169658,15.2899063 -4.3172119,15.2888763 -4.3174579,15.2884042 -4.31749,15.2891553 -4.3146442,15.2893698 -4.3145907,15.2903783 -4.314013,15.2917087 -4.3162276)))"	multipolygons	-4.3154359	15.2900897190531		"48535139"	university	Institut Supérieur de Commerce																						"""phone""=>""+243 99 76 25 788"",""short_name""=>""ISC Kinshasa"""
"MULTIPOLYGON (((15.2898741 -4.3226038,15.2922452 -4.3232029,15.2919662 -4.3244225,15.2925134 -4.3252891,15.2953357 -4.3260168,15.2952722 -4.3262559,15.2951699 -4.3262454,15.2949089 -4.3271563,15.2902282 -4.3259605,15.2903893 -4.3252867,15.2904952 -4.3247838,15.2893591 -4.3244439,15.2898741 -4.3226038)))"	multipolygons	-4.32503525	15.2913976803427		"48535347"	university																							
"MULTIPOLYGON (((15.4061403 -4.4047063,15.4060893 -4.4040912,15.4063723 -4.4040645,15.406729 -4.4040671,15.4069074 -4.4040538,15.4071273 -4.4044095,15.4071273 -4.4045432,15.4069865 -4.4045499,15.406986 -4.4047235,15.4061403 -4.4047063)))"	multipolygons	-4.40425035	15.4065657031642		"48626914"	school	Institut Malaku											"1"											"""addr:street""=>""Rue Kimpioka"""
"MULTIPOLYGON (((15.4069967 -4.4049588,15.4070182 -4.4047663,15.407104 -4.4047663,15.4072328 -4.4049588,15.4069967 -4.4049588)))"	multipolygons	-4.40486255	15.407087925		"48626923"	school	Institut Professionel Technique Passio											"1"											"""addr:street""=>""Rue Kimpioka"""
"MULTIPOLYGON (((15.4061403 -4.4047063,15.406986 -4.4047235,15.4069691 -4.4049911,15.4061738 -4.4049777,15.4061403 -4.4047063)))"	multipolygons	-4.4048506	15.4065680423322		"48626942"	school	École Malaku											"1"											"""addr:street""=>""Rue Kimpioka"""
"MULTIPOLYGON (((27.4827321 -11.6613258,27.481578 -11.661928,27.4805421 -11.6599791,27.4817772 -11.659326,27.4821988 -11.6602464,27.4827321 -11.6613258)))"	multipolygons	-11.6607861	27.4817182475999		"52173073"	school	Lycée Twendeleye																						"""alt_name""=>""Lycée Tuendeleye"",""old_name""=>""Institut Marie-José"""
"MULTIPOLYGON (((27.4808751 -11.6596426,27.4793231 -11.6604701,27.4782103 -11.6584373,27.4798078 -11.6576318,27.4808751 -11.6596426)))"	multipolygons	-11.65903995	27.4795477135981		"52173209"	school	Collège Imara																						"""addr:city""=>""Kiwele"",""denomination""=>""roman_catholic"",""religion""=>""catholic"""
"MULTIPOLYGON (((27.4868857 -11.6537757,27.4839707 -11.6552639,27.4836405 -11.6554325,27.4835597 -11.6554218,27.4833526 -11.6550049,27.482732 -11.6537705,27.4867275 -11.6516844,27.4868857 -11.6537757)))"	multipolygons	-11.65272745	27.4857680766593		"52252965"	school	Lycée de Kiwele																						
"MULTIPOLYGON (((27.4683918 -11.6501336,27.4683824 -11.6501842,27.4669964 -11.6510181,27.4661674 -11.6500975,27.4655843 -11.6494562,27.466441 -11.6485394,27.4672569 -11.6481822,27.4675867 -11.6489126,27.468106 -11.6497129,27.4683918 -11.6501336)))"	multipolygons	-11.64958455	27.466861858935		"52330872"	school	École belge de Lubumbashi																						
"MULTIPOLYGON (((27.4676687 -11.7048607,27.4675492 -11.704973,27.466169 -11.7056612,27.4659558 -11.7052033,27.465594 -11.7049707,27.4661788 -11.7040237,27.4676687 -11.7048607)))"	multipolygons	-11.7044422	27.4664220570486		"52429131"	school	Ecole Primaire Catholique Hekima																						
"MULTIPOLYGON (((27.4632444 -11.7101746,27.4634535 -11.7108713,27.4618084 -11.7101324,27.4620345 -11.7096023,27.4632444 -11.7101746)))"	multipolygons	-11.71052295	27.4630134387062		"52429134"	school	École méthodiste																						
"MULTIPOLYGON (((27.4875136 -11.6746585,27.4894319 -11.6737553,27.4900222 -11.6749234,27.489185 -11.6764348,27.488608 -11.6774764,27.4875136 -11.6746585)))"	multipolygons	-11.6756791	27.4887567874162		"52432008"	school	Institut du Sacré-Coeur																						
"MULTIPOLYGON (((27.4806722 -11.6768765,27.4839967 -11.6768743,27.4847573 -11.6784393,27.4845549 -11.6785219,27.4832958 -11.6788578,27.482698 -11.6789953,27.4824233 -11.6790235,27.4821896 -11.6788221,27.481808 -11.6788643,27.4812237 -11.6788642,27.4806452 -11.6787703,27.4806722 -11.6768765)))"	multipolygons	-11.6776579	27.4825192970743		"52432009"	school																							
"MULTIPOLYGON (((15.294019 -4.3035231,15.2940639 -4.3044647,15.2936042 -4.3044846,15.2935871 -4.3040923,15.2935314 -4.3040947,15.2935237 -4.3039195,15.2931344 -4.3039364,15.2931182 -4.3035647,15.294019 -4.3035231)))"	multipolygons	-4.30401435	15.2937851468949		"52595375"	school	Lycée Français René Descartes																						
"MULTIPOLYGON (((15.2991224 -4.3096644,15.2996429 -4.3095679,15.2996563 -4.3096397,15.2991358 -4.3097362,15.2991224 -4.3096644)))"	multipolygons	-4.30965205	15.29938935		"57357937"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((15.2993556 -4.3098092,15.2996707 -4.3097533,15.2996875 -4.3098473,15.2993723 -4.3099033,15.2993556 -4.3098092)))"	multipolygons	-4.30982825	15.2995215380687		"57357940"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((15.3003538 -4.3099256,15.3003725 -4.3100297,15.2999005 -4.3101141,15.2998915 -4.3100643,15.2998637 -4.3100693,15.2998539 -4.310015,15.3003538 -4.3099256)))"	multipolygons	-4.31002235	15.3001132031012		"57357941"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((15.3168551 -4.3466027,15.3173487 -4.3474478,15.3171126 -4.3482823,15.3169195 -4.3482181,15.3171233 -4.3475334,15.3164474 -4.3472339,15.3164796 -4.3471055,15.3171233 -4.347373,15.3167264 -4.3466669,15.3168551 -4.3466027)))"	multipolygons	-4.3474104	15.3170862870189		"57362169"	school	École Kimbanguiste																						"""building""=>""yes"""
"MULTIPOLYGON (((15.3166356 -4.3474891,15.3167 -4.3475212,15.3166141 -4.3477994,15.3165605 -4.347778,15.3166356 -4.3474891)))"	multipolygons	-4.3476496	15.316627115812		"57362170"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((15.3240722 -4.3533765,15.3244263 -4.3533711,15.3244933 -4.3529272,15.3245336 -4.3513145,15.324142 -4.3513011,15.3241259 -4.3519109,15.3240749 -4.3525153,15.3240776 -4.3528978,15.3240722 -4.3533765)))"	multipolygons	-4.3522131	15.3243057723755		"57363223"	school	École Catholique St-Gabriel																						
"MULTIPOLYGON (((15.3181262 -4.3571774,15.3189953 -4.3573914,15.3186412 -4.3584505,15.3178258 -4.3582151,15.3179975 -4.3578514,15.3181262 -4.3571774)))"	multipolygons	-4.3576214	15.3184799100439		"57363299"	school	École Protestante																						
"MULTIPOLYGON (((15.3192032 -4.3606821,15.3189672 -4.3613989,15.3202117 -4.3618054,15.320437 -4.3610565,15.3192032 -4.3606821)))"	multipolygons	-4.3612277	15.3197045310261		"57364518"	school	École Officielle Mamelo																						
"MULTIPOLYGON (((15.3239981 -4.3696236,15.3238998 -4.3691707,15.3240091 -4.36857,15.3237408 -4.3657565,15.3238374 -4.3654249,15.3224662 -4.3649097,15.3218311 -4.3658742,15.3214698 -4.3662784,15.3211962 -4.3670245,15.3209583 -4.3670579,15.3208145 -4.3672049,15.3204797 -4.3685437,15.3239981 -4.3696236)))"	multipolygons	-4.3678743	15.3222949284503		"57370576"	school	École Agricole																						
"MULTIPOLYGON (((15.3215294 -4.3673141,15.3216641 -4.3673577,15.3216307 -4.3674606,15.3217347 -4.3674943,15.3216967 -4.3676109,15.3216199 -4.3675861,15.3215666 -4.3677498,15.3214015 -4.3676964,15.3214406 -4.3675763,15.3214917 -4.3675928,15.3215508 -4.3674115,15.3215028 -4.367396,15.3215294 -4.3673141)))"	multipolygons	-4.3675353	15.3216158909369		"57370638"	school	Institut Biochemie/Mombele (IBM)																						"""building""=>""yes"""
"MULTIPOLYGON (((15.3213143 -4.3668775,15.3216762 -4.3669842,15.3216572 -4.3670482,15.3212953 -4.3669415,15.3213143 -4.3668775)))"	multipolygons	-4.36696285	15.32148575		"57370639"	school	Institut Téchnique Agricole (ITA)																						"""building""=>""yes"""
"MULTIPOLYGON (((15.3333178 -4.3844759,15.3352141 -4.3844438,15.3352526 -4.3851279,15.3352311 -4.3858019,15.3335217 -4.3858024,15.3335109 -4.3852488,15.33324 -4.3851793,15.3333178 -4.3844759)))"	multipolygons	-4.3848019	15.3342579979159		"57376896"	school	Collège Saint Théophile																						
"MULTIPOLYGON (((15.3353476 -4.3851846,15.3354066 -4.3851338,15.3364205 -4.3851311,15.3364714 -4.3851793,15.3363078 -4.3859441,15.3353706 -4.3859303,15.3353476 -4.3851846)))"	multipolygons	-4.38555745	15.3358748045633		"57377009"	school	Ecole Catholique Lycée Mpiko																						
"MULTIPOLYGON (((15.2943236 -4.3577525,15.2962488 -4.3583613,15.2959672 -4.3592682,15.2940561 -4.3586305,15.2943236 -4.3577525)))"	multipolygons	-4.3584959	15.2951520570608		"57738675"	school	École catholique																						
"MULTIPOLYGON (((15.2406895 -4.3415768,15.2390105 -4.3411649,15.2381253 -4.3446445,15.2397561 -4.3450296,15.2406895 -4.3415768)))"	multipolygons	-4.34311065	15.2393951796114		"57897969"	school	Centre de formation REGIDESO																						
"MULTIPOLYGON (((15.2399278 -4.346185,15.241344 -4.3463562,15.2431035 -4.3471692,15.2430606 -4.3488381,15.2400136 -4.3488809,15.2392841 -4.3485386,15.2399278 -4.346185)))"	multipolygons	-4.3478539	15.241278631032		"57898015"	school	Lycée Tobongisa																						
"MULTIPOLYGON (((15.2375152 -4.3490926,15.2377391 -4.3480251,15.2374804 -4.3479743,15.2374839 -4.347884,15.2366882 -4.3476764,15.2366084 -4.3478033,15.2358648 -4.3476573,15.2357232 -4.3485131,15.2362394 -4.3485907,15.2361767 -4.3489769,15.2375152 -4.3490926)))"	multipolygons	-4.3482691	15.2367257474533		"57898018"	school	Athénée Ngaliema																						
"MULTIPOLYGON (((15.2638316 -4.3391029,15.2649689 -4.3387178,15.265441 -4.3400443,15.2643466 -4.3404509,15.2638316 -4.3391029)))"	multipolygons	-4.3395736	15.2646424540484		"57898190"	school	École Primaire Bondeko																						"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue Lukengo"",""addr:subdistrict""=>""Kintambo"",""wheelchair""=>""yes"""
"MULTIPOLYGON (((15.2604318 -4.3816282,15.2597644 -4.3817151,15.2597288 -4.3816999,15.2597047 -4.3813308,15.2596189 -4.380943,15.260451 -4.380517,15.2607085 -4.3803993,15.2610961 -4.3803677,15.2611296 -4.3803158,15.2617384 -4.3800674,15.2626834 -4.3817958,15.2617155 -4.3822556,15.2609709 -4.3826093,15.2609136 -4.3826365,15.2604318 -4.3816282)))"	multipolygons	-4.3814795	15.2611124363403		"57913408"	school	C.S. Marcellin Bobatelli																						
"MULTIPOLYGON (((15.3193316 -4.3602011,15.319188 -4.3606627,15.3202679 -4.3609938,15.3203843 -4.3605426,15.3193316 -4.3602011)))"	multipolygons	-4.36060265	15.3197877447218		"63954685"	school	École Catholique																						
"MULTIPOLYGON (((15.3214671 -4.3753125,15.3221242 -4.3754997,15.3222369 -4.375112,15.3215878 -4.3749274,15.3214671 -4.3753125)))"	multipolygons	-4.37521225	15.3218531396624		"64044251"	school	École catholque Saint-Adrien																						
"MULTIPOLYGON (((15.3215451 -4.3544227,15.3214274 -4.3548093,15.3220055 -4.3549842,15.3221231 -4.3545977,15.3215451 -4.3544227)))"	multipolygons	-4.3547035	15.32177525952		"67375762"	school	École catholique																						"""surface""=>""sand"""
"MULTIPOLYGON (((15.3214805 -4.3547087,15.321886 -4.3548334,15.3218612 -4.3549137,15.3214556 -4.354789,15.3214805 -4.3547087)))"	multipolygons	-4.3548112	15.3216708089014		"67375763"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((15.3215327 -4.3545229,15.3219338 -4.3546497,15.3219231 -4.3546832,15.3220294 -4.3547167,15.3220671 -4.354598,15.3215598 -4.3544377,15.3215327 -4.3545229)))"	multipolygons	-4.35456045	15.3217998729266		"67375764"	school																							"""building""=>""yes"""
"MULTIPOLYGON (((25.4678803 -10.7183589,25.4679188 -10.7182859,25.4679411 -10.7182286,25.4679751 -10.7181879,25.4680055 -10.7181486,25.4680448 -10.7181122,25.4683487 -10.7179445,25.4682324 -10.7176566,25.4677279 -10.7178535,25.467689 -10.7178966,25.4676312 -10.7179675,25.4675959 -10.7179983,25.4675699 -10.7180321,25.4675504 -10.7180638,25.4673305 -10.718488,25.4676282 -10.7186277,25.4676631 -10.7186014,25.4676886 -10.7185777,25.4677227 -10.7185684,25.4677506 -10.7185638,25.4677779 -10.7185576,25.4678233 -10.7184601,25.4678803 -10.7183589)))"	multipolygons	-10.7181304	25.4677705126945		"84630489"	school	Institut Supérieur des Techniques Appliquées											"435"											"""addr:city""=>""Kolwezi"",""addr:street""=>""Avenue Kasa Vubu"",""short_name""=>""ISTA"""
"MULTIPOLYGON (((15.2931898 -4.3210576,15.2932012 -4.3212027,15.2938043 -4.3211557,15.2937929 -4.3210106,15.2931898 -4.3210576)))"	multipolygons	-4.32110665	15.29349705		"105847838"	university	Salle de sculpture (beaux-arts )																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2937471 -4.3213293,15.2937369 -4.3212029,15.2933324 -4.3212355,15.2933426 -4.3213619,15.2937471 -4.3213293)))"	multipolygons	-4.3212824	15.29353975		"105847843"	university	SALLE DE REUNION ET PEINTURE																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2938169 -4.3219231,15.293829 -4.3220364,15.2932098 -4.3221025,15.2931976 -4.3219892,15.2938169 -4.3219231)))"	multipolygons	-4.3220128	15.2935133104148		"105847845"	university	decoration interieure(beaux-arts)																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2920899 -4.3199084,15.2922405 -4.3198958,15.2923229 -4.3208738,15.2921723 -4.3208864,15.2920899 -4.3199084)))"	multipolygons	-4.3203911	15.2922064		"105847859"	university	home universitaire																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2927319 -4.3196434,15.2921835 -4.3196964,15.2921739 -4.3195976,15.2927223 -4.3195446,15.2927319 -4.3196434)))"	multipolygons	-4.3196205	15.2924529		"105847876"	school	Institut superieur de beaux-arts																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2832866 -4.3083692,15.2829729 -4.3080676,15.2828598 -4.3081852,15.2831735 -4.3084868,15.2832866 -4.3083692)))"	multipolygons	-4.3082772	15.2830732		"107038774"	school	Lycée Bosangani																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2832692 -4.3076153,15.2824588 -4.3084769,15.2824564 -4.3085287,15.2827604 -4.3088233,15.2826496 -4.3089317,15.2823292 -4.3085994,15.2822986 -4.3085146,15.2823221 -4.3084321,15.2831853 -4.3075331,15.2832692 -4.3076153)))"	multipolygons	-4.3080237	15.2827996527901		"107038778"	school	Lycée Bosangani																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2833648 -4.3074093,15.2832192 -4.3075512,15.2832923 -4.3076253,15.2836037 -4.3079408,15.2837493 -4.3077988,15.2833648 -4.3074093)))"	multipolygons	-4.30771205	15.2835207931348		"107038779"	school	Lycée Bosangani																						"""building""=>""yes"""
"MULTIPOLYGON (((15.2947963 -4.322213,15.2930059 -4.3223311,15.2925384 -4.3223408,15.2925607 -4.3221384,15.2916458 -4.3200982,15.2915913 -4.3193105,15.2935064 -4.3191544,15.2942526 -4.3208043,15.294562 -4.3215711,15.2947963 -4.322213)))"	multipolygons	-4.32045125	15.2929485233079		"109431897"	university	Académie des Beaux-Arts																						"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue Pierre Mulele"""
"MULTIPOLYGON (((15.309494 -4.3229165,15.3119402 -4.3222425,15.3121548 -4.3230984,15.3097515 -4.323783,15.309494 -4.3229165)))"	multipolygons	-4.32300745	15.3108265119639		"129297065"	school	Lycée Kabambare																						
"MULTIPOLYGON (((28.078696 -1.4295852,28.0786475 -1.4295427,28.0788206 -1.4293455,28.0788691 -1.429388,28.078696 -1.4295852)))"	multipolygons	-1.42946535	28.0787583		"148109307"	school	École Primaire Mwirya														"ICRC, DigitalGlobe 110711"								"""building""=>""yes"""
"MULTIPOLYGON (((28.0709879 -1.4133338,28.0709764 -1.4132857,28.0707951 -1.4133292,28.0708066 -1.4133772,28.0709879 -1.4133338)))"	multipolygons	-1.4133315	28.0708915005728		"148882745"	school	Ecole pirmaire Muonewa														"ICRC, DigitalGlobe 110711"								"""building""=>""yes"""
"MULTIPOLYGON (((28.0710126 -1.4132802,28.0710619 -1.4132653,28.071002 -1.413067,28.0709527 -1.4130819,28.0710126 -1.4132802)))"	multipolygons	-1.4131736	28.0710073		"148882747"	school	Ecole pirmaire Muonewa														"ICRC, DigitalGlobe 110711"								"""building""=>""yes"""
"MULTIPOLYGON (((28.0765622 -1.4384417,28.0765382 -1.4385886,28.0764947 -1.4386291,28.0765007 -1.4386681,28.0765562 -1.4386621,28.0766042 -1.4387311,28.0772146 -1.4386666,28.077567 -1.4385152,28.0775025 -1.4383158,28.0771471 -1.4383802,28.0766042 -1.4383457,28.0765622 -1.4384417)))"	multipolygons	-1.4385519	28.077012886333		"156728947"	school	École Primaire Ubani														walking papers								
"MULTIPOLYGON (((28.0766335 -1.4368597,28.0768743 -1.4368088,28.0769479 -1.437092,28.0769479 -1.43731,28.0768375 -1.4373214,28.076812 -1.4371005,28.0766987 -1.4371373,28.0766335 -1.4368597)))"	multipolygons	-1.43697585	28.0767892471558		"157011667"	school	Institut Lowa																						
"MULTIPOLYGON (((28.0791866 -1.4332222,28.0793348 -1.4335944,28.079105 -1.4336859,28.0789567 -1.4333137,28.0791866 -1.4332222)))"	multipolygons	-1.43345405	28.0791457688541		"157011668"	school	"Institut Luuka, École Secondaire"																						
"MULTIPOLYGON (((28.0770256 -1.430417,28.0769519 -1.430064,28.0764956 -1.4301591,28.0765693 -1.4305122,28.0770256 -1.430417)))"	multipolygons	-1.43028805	28.0767605961877		"157011676"	school	École Primaire EDAP/ISP																						
"MULTIPOLYGON (((28.0769006 -1.4293945,28.0773416 -1.4290861,28.0777301 -1.4296415,28.0772891 -1.4299499,28.0769006 -1.4293945)))"	multipolygons	-1.429518	28.07731535		"157011678"	school	École Primaire Mika																						
"MULTIPOLYGON (((28.0769975 -1.4309751,28.0771523 -1.4310925,28.0773787 -1.4310891,28.0775114 -1.4309819,28.0773719 -1.4308305,28.0771949 -1.4308611,28.0771387 -1.4309274,28.0770774 -1.4308781,28.0769975 -1.4309751)))"	multipolygons	-1.43095125	28.0772501522987		"157011680"	school	École Secondaire EDAP/ISP																						
"MULTIPOLYGON (((28.0674573 -1.4209135,28.0676557 -1.4197462,28.067847 -1.4197787,28.0676686 -1.4208285,28.0678973 -1.4208674,28.0678773 -1.4209848,28.0674573 -1.4209135)))"	multipolygons	-1.4203036	28.067659380789		"157443082"	school	École Primaire Wema																						
"MULTIPOLYGON (((28.0761199 -1.4291873,28.0763893 -1.4290282,28.0767626 -1.4295053,28.0765399 -1.4299167,28.0764635 -1.429957,28.0763193 -1.4297704,28.0762917 -1.4295414,28.0761199 -1.4291873)))"	multipolygons	-1.4293463	28.0764176176815		"157476936"	school	École Primaire Lowa et Institut Walikale (sous-division EPSP)														"ICRC, DigitalGlobe 110711"								
"MULTIPOLYGON (((29.2287266 -1.6797465,29.2287304 -1.68087,29.2288413 -1.6808738,29.2288413 -1.6806522,29.2290975 -1.6806522,29.2290975 -1.6805796,29.2288413 -1.6805796,29.2288298 -1.6797465,29.2287266 -1.6797465)))"	multipolygons	-1.68016305	29.2287817794459		"193155352"	school	Elementary School														Bing			Army Topo Map					"""building""=>""yes"""
"MULTIPOLYGON (((29.1811008 -1.656023,29.1805435 -1.6573035,29.1822658 -1.6579955,29.1824696 -1.6580907,29.1824839 -1.6582487,29.1807414 -1.6596132,29.1808639 -1.6597882,29.1818551 -1.6596334,29.1822786 -1.6605531,29.1834273 -1.6599137,29.183476 -1.6599227,29.184084 -1.6605646,29.1849042 -1.659878,29.1838835 -1.658831,29.1825881 -1.6575003,29.1811008 -1.656023)))"	multipolygons	-1.65853985	29.182856083876		"193228734"	college	ULPGL Faculté de Droit																						"""barrier""=>""wall"""
"MULTIPOLYGON (((29.1828796 -1.6655805,29.1833608 -1.6657684,29.1833896 -1.6656948,29.1834786 -1.6657296,29.1834498 -1.6658032,29.183417 -1.6658872,29.1828249 -1.665656,29.1828323 -1.6656368,29.1827711 -1.6656129,29.1829558 -1.6651403,29.18363 -1.6654035,29.1835963 -1.6654895,29.1830053 -1.6652588,29.1828796 -1.6655805)))"	multipolygons	-1.665535	29.1828494615729		"193238721"	university	Institut Metanoia																						"""building""=>""yes"""
